PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate
8iZqx,r2q4/3k1Q1p/2Np4/pp4p1/3P2P1/P6P/BP6/6K1 b - - 4 36,d7c6 a2d5 c6b6 f7b7,1677,73,96,11736,endgame mate mateIn2 short,https://lichess.org/UFxJVlp2/black#72,,
Vwqk5,3k4/6p1/4K3/3P4/8/8/8/8 w - - 1 75,e6f7 g7g5 f7e6 g5g4 e6e5 g4g3 e5d4 g3g2,1299,77,94,1060,advancedPawn crushing endgame master pawnEndgame quietMove veryLong,https://lichess.org/F3lrQZ5F#149,,
Fp7l3,8/p4R1k/1p2pPp1/3bP1r1/3P4/7p/1B3P2/5K2 b - - 0 40,h7h6 b2c1 h3h2 c1g5 h6g5 f7h7 h2h1q h7h1,1333,93,87,32,crushing endgame pin veryLong,https://lichess.org/PMHOMc20/black#80,,
PCEPK,4k2r/1b1n1p2/1q1Pp2p/1p1nN1p1/2pP4/6B1/1Q2BPPP/R5K1 b k - 3 23,f7f6 e2h5 e8d8 e5f7 d8c8 f7h8,1389,83,95,29633,crushing exposedKing fork long middlegame,https://lichess.org/PRnLnaro/black#46,,
hcD1s,5r1k/1bq3pp/p7/p1bpP3/P1pN1r2/2P5/1P2QPPP/RB3RK1 w - - 5 26,d4e6 f4f2 f1f2 f8f2 e6c7 f2e2,2014,79,91,96,advantage discoveredAttack kingsideAttack long middlegame,https://lichess.org/xaBzR8kS#51,,
JKmxL,r1b2r2/p3p1kp/4P1p1/qp1p4/2P1Q3/P7/1P4PP/2KR1BNR w - - 0 18,d1d5 f8f1 d5d1 f1d1,1314,81,74,191,advantage hangingPiece middlegame queensideAttack short,https://lichess.org/knpQaEkb#35,Modern_Defense Modern_Defense_Kotov_Variation,
9bW13,6k1/p1p4p/1p1p2p1/3P2r1/2P1P1Br/P5qb/1P1Q1RP1/5RK1 b - - 10 31,h3g4 f2f8 g8g7 f1f7 g7h6 f8h8 g3h2 g1f2 h2g2 f2g2,2688,102,90,264,advantage middlegame veryLong,https://lichess.org/ccP21r6x/black#62,,
pEwRd,r4r2/1b5k/p2qpp1p/4np1N/1p1p3N/3P2QP/B1P3P1/4R1K1 b - - 1 30,f8g8 h5f6 h7h8 g3e5 d6e5 e1e5,2388,89,86,117,crushing fork long middlegame,https://lichess.org/Q6ItyEcY/black#60,,
XqVPX,8/8/5p1p/2k1p1p1/1p1nPP1P/1PpB2P1/P1P2K2/8 w - - 0 39,f2e3 e5f4 g3f4 g5h4 e4e5 f6e5,1998,75,91,2935,crushing endgame long master,https://lichess.org/Vrq01Hah#77,,
jM3k6,5r1k/1pR3RB/p6p/8/7r/5n2/PP3P1P/7K w - - 1 28,g7g2 f8e8 h7e4 h4e4,2237,74,92,6063,advantage endgame quietMove short,https://lichess.org/rdeEzaaB#55,,
Zx2qW,1r2k2r/ppp1qpp1/2npb3/7p/4P3/P1PBB3/2P2PPP/1R1Q1RK1 w k - 0 13,d3a6 b7a6 b1b8 c6b8,1262,78,91,1466,crushing hangingPiece middlegame short,https://lichess.org/GnWb3Vgq#25,Scotch_Game Scotch_Game_Other_variations,
HfY6u,4r1k1/1ppq4/p1n5/5p1N/6p1/1PbP4/P1P2PP1/1R1Q2K1 b - - 2 27,e8e1 d1e1 c3e1 h5f6 g8f7 f6d7,1547,76,94,3381,middlegame,https://lichess.org/v5OwB48q/black#54,,
ZSKT7,8/kp6/p6P/1pQ5/8/4n1P1/2P1q1BK/8 b - - 2 50,a7a8 c5c8 a8a7 c8b7,983,87,94,688,endgame master mate mateIn2 short,https://lichess.org/ohDyvEmp/black#100,,
MKlbB,6k1/7p/1p6/2p1K3/1Pnp4/P3p2P/6P1/7R w - - 0 38,e5d5 c4a3 b4c5 b6c5,2000,77,85,84,advantage endgame short,https://lichess.org/rOl6VUWh#75,,
es6oW,5k2/1p1b1p1q/p3pQ2/3p2R1/6P1/1Pr4P/P7/6K1 b - - 6 34,c3h3 f6d8 d7e8 d8d6,1323,74,96,760,endgame fork mate mateIn2 short,https://lichess.org/edpayYGh/black#68,,
2JqMu,8/p5qk/1p2rn1p/1B3p2/3Bbp2/1P5P/P1R2PP1/3Q2K1 w - - 0 29,c2d2 g7g2,703,89,96,188,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/vNdBGN27#57,,
LLNzW,8/r1b4R/2k1p3/1nP5/1P2pp2/1B5P/1K1N1P2/8 w - - 1 45,d2e4 c7e5 b2c1 a7h7,1915,75,83,686,advantage discoveredAttack endgame master short,https://lichess.org/or37cJgC#89,,
X7bHa,3rr1k1/1p3qpp/p4n2/2p1b3/4P3/3B3Q/PPP3PP/R1B2R1K w - - 0 19,b2b3 d8d3 c2d3 e5a1,2401,82,90,1573,crushing master middlegame short,https://lichess.org/fI8qNyad#37,Sicilian_Defense Sicilian_Defense_Kan_Variation,
Qhobw,r3r1k1/pb1p1pp1/1p2p2p/4n3/P1P1n3/B2B1NP1/5P1P/R4R1K w - - 0 23,f3e5 e4f2 h1g1 f2h3,1915,83,93,1260,discoveredCheck doubleCheck kingsideAttack mate mateIn2 middlegame short,https://lichess.org/yeqLAIfa#45,,
WA8oR,7k/4p2P/3p1NqB/1Ppb4/5Q2/r7/1p3PP1/1r2RNK1 w - - 1 36,e1b1 g6g2,903,76,100,208,mate mateIn1 middlegame oneMove,https://lichess.org/5F2xS44V#71,,
jvzRb,6k1/6b1/4b1p1/P1B1p3/4qp2/6Pp/P1RR1P1P/3B2K1 w - - 0 28,f2f3 e4e1,780,78,95,146,mate mateIn1 middlegame oneMove,https://lichess.org/jhC03bB9#55,,
mCix8,r4rkb/ppp5/1n1ppqp1/8/3PP1Q1/P1N5/1PP1N2P/2KR3R w - - 1 22,e2f4 f6f4 g4f4 f8f4,813,81,90,47,advantage middlegame short,https://lichess.org/4sTrTMaL#43,,
X3NMs,8/p1b5/2P5/1P1k4/PB4Pp/3K4/8/8 w - - 0 55,g4g5 h4h3 g5g6 d5e6 b4c5 h3h2 g6g7 e6f7,2075,127,62,21,advancedPawn bishopEndgame crushing endgame veryLong,https://lichess.org/q0CILHpV#109,,
oZmkm,6k1/5p2/4b3/4P1pp/PB6/Kp4P1/4R2P/2r5 w - - 3 35,a4a5 c1a1 a3b2 a1a2,867,99,81,334,crushing endgame short,https://lichess.org/8ZrJr49V#69,,
hXlF4,2r3k1/p4pP1/2qp4/bp1r2P1/5P2/1B3Q2/PP6/1K5R w - - 0 31,b3d5 c6c2 b1a1 c2c1 h1c1 c8c1,1160,75,95,5493,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/yZleid6S#61,,
fCQqh,4rk2/5p1p/2bP4/pR4p1/P5P1/6BP/5P2/6K1 w - - 1 39,d6d7 e8e1 g1h2 e1h1,933,77,98,584,endgame mate mateIn2 operaMate short,https://lichess.org/gV6oArF7#77,,
1rVcy,8/1k6/4p1p1/2K2p1p/8/1P6/5P1P/8 b - - 0 38,b7c7 c5d4 c7d6 f2f4 e6e5 f4e5,2617,92,81,51,crushing endgame long pawnEndgame quietMove,https://lichess.org/tNSMYiP7/black#76,,
ISJYQ,r1bq1rk1/pppp1ppp/2n5/4P3/n7/P2Q1N2/2P1BPPP/R1B2RK1 b - - 5 10,f8e8 f3g5 d8g5 c1g5,1517,77,93,1204,advantage master opening short,https://lichess.org/vFUoGz2m/black#20,Four_Knights_Game Four_Knights_Game_Scotch_Variation,
WBlJt,rn1qkb1r/1p3ppp/p3pn2/3p4/6P1/P1N1P3/1PQPNP1P/R1B1K2R b KQkq - 0 9,f6g4 c2a4 b8c6 a4g4,1257,80,68,108,advantage fork opening short,https://lichess.org/RGZr4iPT/black#18,English_Opening English_Opening_Caro-Kann_Defensive_System,
l0BPN,r1q2rk1/R1p2p2/2Np2p1/3Pp1bp/1P2P3/5Q1P/1P3PP1/2R3K1 b - - 2 21,g5c1 c6e7 g8g7 e7c8,830,84,98,3028,advantage fork middlegame short,https://lichess.org/EuA4YoS3/black#42,,
ldoNP,r4rk1/p7/2p1B2p/4B1pQ/5n2/2P4P/P4qP1/3R3K b - - 0 23,f4e6 h5g6 e6g7 g6g7,1020,76,89,297,fork mate mateIn2 middlegame short,https://lichess.org/hz2GOZM3/black#46,,
JiydN,3rkr2/pp2bq1p/8/3p4/7Q/8/PP4PP/2R1R2K b - - 5 27,d8d7 c1c8 d7d8 h4a4 b7b5 a4b5,1693,76,96,1403,exposedKing long mate mateIn3 middlegame pin,https://lichess.org/IqlJ6ktk/black#54,,
0Flxd,2rr2k1/p3bpp1/1q2pn1p/3pNb2/3Q3B/P3P3/1P2NPPP/2R2RK1 w - - 3 19,e5d7 b6d4 e2d4 c8c1 f1c1 d8d7,1820,75,92,1882,advantage long master middlegame,https://lichess.org/RHhe14Qj#37,Slav_Defense Slav_Defense_Exchange_Variation,
2Ph70,k6r/pp4p1/3QB3/2p5/6pq/2NPB2r/PPP2PK1/R4R2 w - - 1 23,e3f4 h3g3 f4g3 h4h3 g2g1 h3h1,2236,80,94,10234,clearance long mate mateIn3 middlegame sacrifice,https://lichess.org/KeLjBtM6#45,,
NjKOX,8/1P1Q4/P7/4p3/3p3p/4n1k1/4rp2/2R3K1 w - - 0 45,g1h1 e2e1 c1e1 f2e1q,1268,79,100,95,endgame,https://lichess.org/IYsS3kk7#89,,
k9ruR,2q5/p3Q3/1pbR2pk/6np/PP2Pp2/2P2B1P/5P1K/5N2 w - - 3 39,h2g2 c8h3 g2g1 g5f3,1316,173,33,4,deflection mate mateIn2 middlegame short,https://lichess.org/JwEfgLTe#77,,
IkPBM,r4rk1/pbbn1ppp/2p1q3/2PppN2/1P4Q1/P3P3/1B3PPP/RN3RK1 b - - 0 17,d7f6 g4g7,878,123,41,54,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/hgcPEexr/black#34,Bogo-Indian_Defense Bogo-Indian_Defense_Nimzowitsch_Variation,
fURVE,5r1k/5ppp/1r3q2/p1Q1p3/3N1Pn1/6P1/7P/2R1KB1R b K - 3 32,e5d4 c5f8,857,107,94,1124,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/OGEMAtim/black#64,,
wE13X,2r2k2/pp3p1p/2qp1Np1/4r3/8/1P3P2/PQ3P1P/1K1R3R w - - 8 23,f6d7 c6d7 b2e5 c8c1,1803,78,93,1261,advantage master middlegame sacrifice short,https://lichess.org/R1hvaqry#45,,
pRVaL,7r/8/3p1p2/p1p2Pk1/PpP1P1Pp/1P1P1Kp1/8/7R b - - 4 50,h4h3 f3g3 h8h4 h1h3 h4g4 g3f3,1165,76,85,236,crushing endgame long rookEndgame,https://lichess.org/dMgnF8g7/black#100,,
sdB5F,5nk1/1q1n3p/pb2p3/1p1pP1P1/2rP4/3BB3/P4Q1P/5RK1 b - - 4 29,d7e5 f2f8,1375,80,87,442,kingsideAttack master masterVsMaster mate mateIn1 middlegame oneMove,https://lichess.org/5K3KKasX/black#58,,
JQOIv,3r2r1/pb3kq1/1p1R1p2/2pP3p/5Q1P/5P2/PPP3P1/2K4R b - - 0 30,g8e8 d6d8 e8d8 f4c7 f7g6 c7d8,1355,75,93,1538,attraction clearance crushing fork long middlegame,https://lichess.org/A6Y6IjEu/black#60,,
YFdOW,r3r1k1/2p2pp1/2p1bq1p/1p6/5B2/3PR1QP/6P1/4R1K1 b - - 9 27,f6g6 g3g6 f7g6 e3e6 e8e6 e1e6,1204,78,88,111,advantage long middlegame,https://lichess.org/MC4iSJWN/black#54,,
JM66h,5rrk/1p3P1p/p2p3p/8/3q2bQ/3p4/P1P3PP/1R3R1K b - - 0 26,g8g7 h4e7 f8f7 f1f7 g7f7 e7f7,2242,82,90,1621,crushing long middlegame,https://lichess.org/X4MUVwqm/black#52,,
wpo5Y,4Rbk1/2P1n3/3p4/3Pp2p/4n2P/4pqP1/2Q1N3/6K1 w - - 2 34,e8e7 f3f2 g1h1 e4g3 e2g3 f2c2,1412,75,98,1104,crushing endgame exposedKing long,https://lichess.org/olejeNaJ#67,,
6hyJA,r4rk1/1pp2ppp/p3pn2/2b4b/3qP3/2N1B3/PPB2PPP/R3QRK1 b - - 5 15,d4b4 a2a3 b4b6 c3a4 c5e3 a4b6,2055,78,90,1196,advantage long middlegame,https://lichess.org/38cVjcUa/black#30,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation,
TN8vj,R1n2k1r/2r3P1/5p2/4pP1P/3pP1Q1/1PpP1BK1/2Pq4/8 b - - 0 51,c7g7 a8c8 f8f7 c8c7,1470,76,87,537,crushing hangingPiece master middlegame short,https://lichess.org/jBrHIpGo/black#102,,
nAQVR,r4rk1/ppb2pBp/4p3/2P4Q/1P6/P4RP1/4q2P/R6K b - - 0 23,f8d8 h5f7,918,105,96,520,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/1rUwE5EG/black#46,,
FRkfd,8/1k1r3p/bNp1q1pP/P7/8/2R5/2K2Q2/8 w - - 3 46,b6d7 e6a2 c2c1 a2f2,1197,82,91,2180,crushing endgame master short skewer,https://lichess.org/Xc5uSi0e#91,,
CMEzs,3R1r1k/5rbp/8/2pQ4/p1p5/1q3NP1/5PP1/3R2K1 w - - 3 36,d5f7 b3d1 d8d1 f8f7 d1d8 f7f8,1723,77,76,433,advantage long master middlegame,https://lichess.org/VDcNidqf#71,,
yGkM5,3r2k1/3qpr2/5npb/p6p/2Q2P1P/6PR/PP3B2/R3KB2 w Q - 2 23,c4b5 d7d2,1113,75,97,1502,mate mateIn1 middlegame oneMove,https://lichess.org/qEYnfbJO#45,,
odc7S,r4rk1/1p3ppp/4bn2/pBq1n3/Q3P3/2N2N2/PP3PPP/R4RK1 w - - 2 15,a4d4 e5f3 g2f3 c5d4,1164,78,94,5521,crushing kingsideAttack middlegame short,https://lichess.org/NecSM3nr#29,Queens_Gambit_Declined Queens_Gambit_Declined_Tarrasch_Defense,
9gSGE,r1b4r/1p4k1/2p1p3/p3Npq1/3P1R2/2P2QPP/PP4P1/6K1 b - - 3 33,a5a4 f4g4 f5g4 f3f7 g7h6 e5g4 g5g4 h3g4,1723,73,95,18009,advantage clearance exposedKing intermezzo middlegame pin sacrifice veryLong,https://lichess.org/GeYpWYaR/black#66,,
uNVpn,8/p1r2bk1/6pp/2nqp3/1B6/Q3pPPB/6KP/2R5 w - - 0 38,b4c5 d5d2 g2g1 e3e2,2032,79,58,44,advancedPawn advantage middlegame short,https://lichess.org/r4ZPGYVu#75,,
stiqE,4B1k1/2Q2b1p/7P/p4r2/8/b7/5PK1/8 b - - 0 46,f7e8 c7g7,956,77,100,186,endgame mate mateIn1 oneMove,https://lichess.org/B0u7ovT9/black#92,,
EIYCR,rnb1kb1r/ppp1qp1p/3p1np1/8/3P4/5N2/PPP1BPPP/RNBQR1K1 b kq - 1 8,e7d8 e2b5,739,88,86,257,discoveredCheck doubleCheck epauletteMate mate mateIn1 oneMove opening pillsburysMate,https://lichess.org/zeed9QgK/black#16,Petrovs_Defense Petrovs_Defense_Other_variations,
f9rN8,2r1kr2/1p3q1p/p2pb1p1/4n1B1/6n1/2Q2N2/PP2NPPP/R3R1K1 w - - 10 20,c3d4 e5f3 g2f3 g4e5 d4d6 e5f3,2137,103,80,17,advantage kingsideAttack long middlegame,https://lichess.org/EgXWcv8W#39,,
4uh5r,r4r1k/pp6/2n2q1p/4N1pn/3b4/2N2p1b/PPB2P1B/2RQR1K1 w - - 6 28,e5c6 b7c6 d1d4 f6d4 h2e5 d4e5,2234,79,82,56,advantage long middlegame,https://lichess.org/fsOX6IM5#55,,
Wh4LE,r5k1/pbpr2P1/1p2qB2/8/2P5/P1P2p2/2Q3P1/2K4R b - - 0 23,e6f6 c2h7 g8f7 g7g8q,1510,75,87,379,advancedPawn discoveredCheck doubleCheck endgame mate mateIn2 promotion short,https://lichess.org/7Pxfiiah/black#46,,
S7Tyq,3rr1k1/Q4ppp/2pb4/5N2/3P3q/2P5/P4nP1/R1B2R1K w - - 2 23,h1g1 d6h2,1716,83,89,3180,master mate mateIn1 middlegame oneMove,https://lichess.org/vKG9ImWV#45,,
p0yjL,3k4/1b1p1Bp1/1P1P3p/3p2P1/2pK3P/8/8/8 b - - 0 38,b7c6 f7d5 c6d5 d4d5 d8c8 d5c4 c8b7 c4b5,1963,75,87,108,bishopEndgame crushing defensiveMove endgame veryLong,https://lichess.org/KPwA2beI/black#76,,
J1ELB,4rrk1/1b1q1pp1/pp4nB/2b1P2Q/3pN3/5N2/PP3PPP/R3R1K1 b - - 0 18,g7h6 e4f6 g8g7 f6d7,1071,94,83,23,crushing fork middlegame short,https://lichess.org/5to7RLCH/black#36,French_Defense French_Defense_Normal_Variation,
Nt9Jl,6k1/6p1/p1p3qp/1p1pPR2/1P1P2P1/P1P4Q/3n3P/6K1 w - - 1 30,h3h4 g6f5 g4f5 d2f3 g1f2 f3h4,1420,95,60,28,crushing endgame fork long sacrifice,https://lichess.org/KjAFFmKU#59,,
5UXkP,3r2k1/1p4r1/p4R1p/b5q1/2P5/1P3Q2/P5B1/5RK1 b - - 5 31,d8d3 f6f8 g8h7 f3d3,1831,81,91,2443,crushing middlegame short,https://lichess.org/hFwLczlF/black#62,,
3ipbp,6r1/ppp2R2/8/8/8/4k3/PPP4p/2K4B w - - 4 35,f7h7 g8g1,511,105,75,369,endgame mate mateIn1 oneMove,https://lichess.org/K72NVsKf#69,,
MWsKX,3r4/1p1P2kp/5pp1/3Rp3/1bp1P2P/6PB/1r2qP2/Q4RK1 b - - 1 37,e2e4 a1b2 e4d5 b2b4,1638,75,88,422,advantage master middlegame short,https://lichess.org/5EqIcFQu/black#74,,
4FQAH,8/4P2k/p6b/1p1B1bB1/8/2K5/8/8 b - - 0 58,f5g6 d5e4 g6e4 e7e8q,1481,75,94,1937,advancedPawn bishopEndgame crushing deflection endgame promotion short,https://lichess.org/0xI2Wkm0/black#116,,
WADaL,r4rk1/pQ4b1/2p1bqp1/4np2/4pB2/4P3/PPPN1PP1/2KR2NR w - - 0 16,f4e5 f6e5 g1f3 e4f3,1835,114,57,11,crushing master middlegame short,https://lichess.org/cIssGrkw#31,Trompowsky_Attack Trompowsky_Attack_Other_variations,
wS8QD,r1bqr1k1/p1n4p/3pp1pB/1ppP1p2/3bPP1P/P1N2B2/1PP3P1/R2Q1R1K w - - 0 17,h4h5 d8h4,949,128,100,32,mate mateIn1 middlegame oneMove,https://lichess.org/O7Q8KHrG#33,Pirc_Defense Pirc_Defense_Classical_Variation,
CNErs,1Q1qk2n/p4ppp/1pB5/2p2P2/2Pp4/6PP/PP3P2/6K1 b - - 3 26,e8f8 b8d8,517,113,84,426,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/ail6lIxI/black#52,,
nMvCP,2r1r1k1/1p3q2/p7/1bP1R1p1/1P6/6Q1/5PP1/4R1K1 b - - 0 33,f7f6 e5g5 g8f7 g3b3,1889,78,95,2517,advantage master middlegame short superGM,https://lichess.org/pw48jnVy/black#66,,
81wEV,3r1k2/p5pp/1ppq1p2/8/3P1nP1/Q4N1P/P4KP1/4R3 w - - 11 31,a3a7 f4d3 f2f1 d3e1,1226,92,0,76,crushing endgame fork short,https://lichess.org/Z9DAttdP#61,,
6yq8V,3r4/ppp3kp/6p1/8/4pq2/P3Nr1P/1PP2P1K/R3Q1R1 w - - 2 22,g1g3 f3f2 e3g2 d8d2,1725,74,86,360,crushing middlegame pin short,https://lichess.org/E6nBStQN#43,,
kK2Wu,r1b2rk1/pp1pbppp/1qn1p3/8/3PPBn1/1QNB1N2/PP3PPP/R3K2R b KQ - 11 10,c6d4 b3b6 d4f3 g2f3 a7b6 f3g4,1688,76,95,12315,crushing long middlegame,https://lichess.org/2Q5t4IPJ/black#20,Sicilian_Defense Sicilian_Defense_Alapin_Variation,
cWS9a,8/8/p2k1p2/1p1p1p1p/1P1P1P2/P4KP1/7P/8 b - - 7 42,d6c6 f3g2 c6d7 g2h3 d7d6 h3h4,2450,116,50,32,crushing endgame long pawnEndgame,https://lichess.org/5ozoDrZv/black#84,,
EWi0X,8/1R6/1K6/3Pp3/4P1p1/1n1k4/8/8 w - - 0 56,b6c6 b3a5 c6b6 a5b7,1230,77,78,217,advantage endgame fork master short,https://lichess.org/zNZlYt7r#111,,
Aw6yl,r3k1nr/pbppbppp/1p2P3/5P2/2Bp2P1/3P4/PPP1Q2P/RNB2RKq w kq - 1 13,g1f2 e7h4,1813,78,86,1701,mate mateIn1 oneMove opening,https://lichess.org/W73sFnBh#25,Italian_Game Italian_Game_Blackburne-Kostic_Gambit,
hnk0Q,6r1/pp1k1r2/2p1qn2/4p3/8/P1NP2Q1/1PPB2PP/4R2K w - - 3 23,g3e5 e6e5 e1e5 f6e4,2078,74,94,9833,advantage middlegame short,https://lichess.org/UFc5GL3w#45,,
DNU3F,r2r2k1/pp3p2/1q4pp/1b2Np2/1P1P4/P4Q2/5PPP/2RR2K1 b - - 1 24,d8d4 d1d4 b6d4 f3b7 d4e5 b7a8,1382,78,94,1496,advantage fork long master middlegame,https://lichess.org/yFqIghBH/black#48,,
NwMWG,8/5p2/6pp/8/1P3kP1/2K4P/8/8 b - - 0 47,f7f5 c3d4 f4f3 g4f5 g6f5 b4b5 f5f4 b5b6 f3g2 b6b7 f4f3 b7b8q,2711,87,93,1628,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/E9Ju9fNp/black#94,,
evKZY,3q4/6Q1/2k5/1p1N2p1/p1p3Pp/5P2/PP6/7K w - - 1 43,g7f6 d8f6 d5f6 a4a3 b2a3 c4c3,2163,75,93,6756,crushing endgame long master,https://lichess.org/ZWRX4Cw0#85,,
AZrw2,1n3k2/5rp1/pq1p4/1p2R3/7Q/8/P1P2PPP/3R2K1 b - - 0 23,d6e5 d1d8 b6d8 h4d8,1591,77,85,49,endgame mate mateIn2 short,https://lichess.org/NcSt8rtw/black#46,,
iE4xZ,r4rk1/1pB4p/p1bNp3/2n3b1/2P5/1P4P1/P2RB2P/3R2K1 w - - 0 30,d2d4 g5e3,748,82,96,829,master mate mateIn1 middlegame morphysMate oneMove,https://lichess.org/N2mQsRO7#59,,
GPvYY,3q3r/pppb1p2/2n3k1/6p1/3PN1P1/2PQ1B1r/PP2R3/R5K1 b - - 1 29,d7g4 e4g3 f7f5 f3g4 h3g3 d3g3,2158,77,86,123,crushing discoveredAttack discoveredCheck intermezzo long middlegame pin,https://lichess.org/TkYN4TwE/black#58,,
1k4ZY,3r2k1/p3p2p/1q2Pbp1/2p2p2/Q1P2PP1/1P6/P2B3P/5RK1 b - - 5 24,d8d2 a4e8 g8g7 e8f7 g7h6 g4g5 f6g5 f4g5 h6h5 f7h7,1174,77,95,1415,crushing endgame fork veryLong,https://lichess.org/fg4jPSGV/black#48,,
7SO8O,r1k5/1R6/4pb2/3p1p1p/3q4/P1NQn2P/6P1/R5K1 w - - 2 29,b7c7 c8d8 d3d4 f6d4,1971,75,94,2754,advantage defensiveMove middlegame short,https://lichess.org/YT0Zq5mq#57,,
jkR4O,r4rk1/ppp2p1p/2bb1Bn1/3q1N2/3P4/2PB1PpP/PP6/R2Q1RK1 b - - 1 24,g3g2 f5h6,1222,75,100,301,mate mateIn1 middlegame oneMove,https://lichess.org/NRDNaMOV/black#48,,
9jc1A,b7/3Qbppk/8/2p2Pq1/4P1N1/1P4KP/2P3B1/8 w - - 1 37,h3h4 g5h4 g3f3 a8e4 f3e4 h4g4,1238,76,91,1101,advantage attraction deflection endgame long,https://lichess.org/9l698WB4#73,,
c4Ht2,r7/2R3p1/1Q2pqkp/1p1b1p2/8/5P1P/6P1/4R1K1 b - - 6 40,d5c4 c7c4 b5c4 e1e6,1679,74,95,25226,advantage endgame pin short,https://lichess.org/7OnGtT80/black#80,,
xNoeL,r3kr2/ppp1q3/3ppnR1/4p2p/4P3/P1NP4/1PP1K1Q1/5R2 b q - 1 24,e8c8 g2g5 f6g8 g6g8 e7g5 g8g5 f8f1 e2f1,2049,79,70,71,advantage middlegame veryLong,https://lichess.org/Rq66FJpg/black#48,,
nk24H,2r3k1/pp3p2/5p1p/PB6/4Q3/7P/1P3PPK/2q5 b - - 0 30,c1b2 e4g4 g8f8 g4c8,1298,76,79,303,advantage endgame fork master short,https://lichess.org/lU03hU82/black#60,,
Y9wUZ,r1b3k1/2p3p1/4p1Q1/p2p2N1/1p1P2P1/2P1P3/PPK2rP1/8 w - - 1 28,c2d3 c8a6 c3c4 a6c4,1165,76,97,15075,endgame mate mateIn2 short,https://lichess.org/mcwS8p50#55,,
taTpK,r2b1rk1/1ppq1ppp/p1np1nb1/4p3/PPB1P2N/2PPB2P/3N1PP1/R2Q1RK1 b - - 4 13,f6e4 h4g6 e4c3 g6f8,1679,74,94,7014,crushing opening pin short,https://lichess.org/AfrETHzF/black#26,Philidor_Defense Philidor_Defense_Other_variations,
4YKVy,r2qr1k1/p2n1p2/5bp1/3p2N1/2pP1PP1/2p1B3/P1P4Q/3KR2R b - - 1 24,f6g7 h2h7 g8f8 e3c1 d8a5 e1e6 e8e6 g5e6,2326,94,80,40,advantage clearance collinearMove kingsideAttack master middlegame quietMove veryLong,https://lichess.org/FgIdMDQs/black#48,,
eygYI,4r3/2q3pk/1p3rpp/p6n/P1BRp3/2P1Q1PP/1P4PK/4R3 w - - 12 31,c4d5 f6f3 g2f3 c7g3,1672,74,87,579,advantage middlegame sacrifice short,https://lichess.org/xA1pQqre#61,,
SWoY9,8/6R1/8/7B/5n2/2P4P/1r3k2/7K b - - 0 43,f4h5 g7g2 f2f3 g2b2,1168,78,94,140,crushing endgame short skewer,https://lichess.org/wtfLvfvc/black#86,,
vjJ7X,8/2n5/8/p1k1P3/2p1K3/P1N5/8/8 w - - 1 52,e4f5 c5d4 c3a2 d4d3 f5f6 d3c2 f6e7 c2b2,2605,90,80,198,crushing endgame knightEndgame master veryLong,https://lichess.org/RusJmQox#103,,
cE5i2,r4k1r/ppp1Q1pp/5P2/8/2p5/B7/P4PPP/qN4K1 b - - 0 17,f8g8 e7g7,961,83,94,316,endgame mate mateIn1 oneMove,https://lichess.org/FTjCy1Vu/black#34,Italian_Game Italian_Game_Evans_Gambit,
iqJQc,8/1p6/p1p1k1p1/P1P2p1P/1P1pbPP1/6K1/4B3/8 b - - 0 38,f5g4 e2g4 e6e7 h5h6,1858,76,80,84,bishopEndgame crushing endgame short,https://lichess.org/t3Kq6vJr/black#76,,
qFx9F,2r1r3/q4p1k/p2p1P2/1p1P1pQp/7P/1P6/P1P3B1/1KR5 b - - 1 34,a7e3 g5g7,1243,84,50,77,endgame master mate mateIn1 oneMove,https://lichess.org/ZhdKFZKi/black#68,,
zzQmf,8/kp1Q2R1/p1p2p1p/2P2P2/1P4P1/P3r1KP/8/q7 w - - 0 36,g3f4 a1e5,1190,93,94,378,endgame master mate mateIn1 oneMove triangleMate,https://lichess.org/Kf5MNiQm#71,,
iOytR,8/8/8/2k5/2P1r3/1K3R2/8/8 b - - 20 67,e4c4 f3f5 c5d4 f5f4 d4e5 f4c4,1024,76,98,1041,crushing deflection endgame long rookEndgame skewer,https://lichess.org/GnGQOCQX/black#134,,
twN0o,rnbqk1nr/p4ppp/1p2p3/2bP4/8/2P5/PP3PPP/RNBQKBNR w KQkq - 0 6,d5e6 c5f2 e1f2 d8d1,1414,75,100,1925,advantage attackingF2F7 deflection opening short,https://lichess.org/LVR1RanN#11,Sicilian_Defense Sicilian_Defense_Alapin_Variation,
LUlZB,3r3k/1b5B/p7/2Q5/3p2n1/1P2qPP1/P5K1/2R2R2 w - - 1 36,h7e4 e3d2 f1f2 d2f2,2337,99,89,1435,crushing master middlegame short,https://lichess.org/dlOjzzGV#71,,
